customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
TEL_4661-NJEUX,Male,51.0,1.0,20.05,Mailed check,0,Telecom
TEL_2123-AGEEN,Female,26.0,7.0,84.35,Electronic check,0,Telecom
TEL_1258-YMZNM,Female,42.0,27.0,110.5,Bank transfer (automatic),0,Telecom
TEL_0048-LUMLS,Male,33.0,37.0,91.2,Credit card (automatic),0,Telecom
TEL_7549-MYGPK,Female,59.0,63.0,100.55,Electronic check,1,Telecom
TEL_5898-IGSLP,Male,45.0,31.0,89.3,Electronic check,0,Telecom
TEL_3804-RVTGV,Male,34.0,50.0,103.85,Bank transfer (automatic),1,Telecom
TEL_6259-WJQLC,Male,57.0,32.0,81.1,Credit card (automatic),0,Telecom
TEL_9227-LUNBG,Female,50.0,1.0,24.6,Electronic check,1,Telecom
TEL_7997-EASSD,Female,57.0,63.0,81.2,Credit card (automatic),0,Telecom
TEL_0730-KOAVE,Male,38.0,30.0,94.3,Credit card (automatic),0,Telecom
TEL_8975-SKGRX,Male,21.0,71.0,116.1,Bank transfer (automatic),0,Telecom
TEL_0678-RLHVP,Female,45.0,53.0,105.55,Electronic check,0,Telecom
TEL_4315-MURBD,Female,36.0,12.0,98.9,Bank transfer (automatic),1,Telecom
TEL_2267-FPIMA,Male,52.0,50.0,94.4,Credit card (automatic),0,Telecom
TEL_1051-GEJLJ,Female,47.0,2.0,19.5,Mailed check,0,Telecom
TEL_9734-YWGEX,Female,63.0,9.0,98.3,Credit card (automatic),1,Telecom
TEL_2719-BDAQO,Male,67.0,17.0,93.85,Electronic check,1,Telecom
TEL_5285-MVEHD,Female,67.0,56.0,105.6,Credit card (automatic),0,Telecom
TEL_0379-DJQHR,Male,63.0,67.0,81.35,Credit card (automatic),0,Telecom
TEL_0781-LKXBR,Male,31.0,9.0,100.5,Electronic check,1,Telecom
TEL_5543-QDCRY,Male,29.0,4.0,56.4,Electronic check,0,Telecom
TEL_0297-RBCSG,Male,44.0,19.0,65.35,Bank transfer (automatic),0,Telecom
TEL_4694-PHWFW,Female,26.0,8.0,19.95,Mailed check,0,Telecom
TEL_0835-JKADZ,Female,52.0,71.0,111.25,Electronic check,0,Telecom
TEL_1907-UBQFC,Male,28.0,10.0,72.85,Electronic check,1,Telecom
TEL_7508-SMHXL,Female,63.0,15.0,89.0,Credit card (automatic),0,Telecom
TEL_3865-YIOTT,Male,54.0,72.0,106.1,Bank transfer (automatic),0,Telecom
TEL_5993-BQHEA,Male,39.0,12.0,20.05,Credit card (automatic),0,Telecom
TEL_6024-RUGGH,Male,37.0,72.0,25.2,Bank transfer (automatic),0,Telecom
TEL_6513-EECDB,Male,20.0,1.0,73.55,Electronic check,1,Telecom
TEL_3956-CJUST,Female,41.0,23.0,75.4,Bank transfer (automatic),0,Telecom
TEL_4079-WWQQQ,Male,25.0,72.0,65.55,Bank transfer (automatic),0,Telecom
TEL_6103-BOCOU,Female,70.0,26.0,80.7,Electronic check,0,Telecom
TEL_5149-TGWDZ,Female,62.0,21.0,104.55,Mailed check,0,Telecom
TEL_7471-WNSUF,Male,37.0,60.0,24.15,Bank transfer (automatic),0,Telecom
TEL_8942-DBMHZ,Male,48.0,12.0,20.45,Mailed check,0,Telecom
TEL_4301-VVZKA,Male,45.0,16.0,75.4,Electronic check,0,Telecom
TEL_9199-PWQVC,Female,23.0,63.0,79.7,Credit card (automatic),0,Telecom
TEL_4824-GUCBY,Female,22.0,22.0,81.7,Electronic check,0,Telecom
TEL_5393-HJZSM,Female,33.0,32.0,76.3,Bank transfer (automatic),0,Telecom
TEL_7074-IEVOJ,Female,22.0,3.0,79.4,Electronic check,1,Telecom
TEL_9625-QSTYE,Female,64.0,13.0,81.15,Electronic check,1,Telecom
TEL_0862-PRCBS,Female,33.0,68.0,103.75,Credit card (automatic),0,Telecom
TEL_8812-ZRHFP,Female,37.0,30.0,86.45,Electronic check,0,Telecom
TEL_5146-CBVOE,Female,33.0,16.0,75.1,Bank transfer (automatic),0,Telecom
TEL_0454-OKRCT,Male,52.0,33.0,80.6,Bank transfer (automatic),0,Telecom
TEL_5787-KXGIY,Male,24.0,72.0,19.3,Credit card (automatic),0,Telecom
TEL_4750-ZRXIU,Female,58.0,4.0,84.6,Electronic check,1,Telecom
TEL_4198-VFOEA,Female,61.0,12.0,33.6,Mailed check,0,Telecom
TEL_6630-UJZMY,Female,49.0,4.0,83.25,Electronic check,0,Telecom
TEL_5709-LVOEQ,Female,41.0,0.0,80.85,Mailed check,0,Telecom
TEL_6400-BWQKW,Female,70.0,6.0,79.05,Electronic check,1,Telecom
TEL_2692-AQCPF,Female,37.0,65.0,108.05,Credit card (automatic),0,Telecom
TEL_0347-UBKUZ,Female,68.0,15.0,19.9,Mailed check,0,Telecom
TEL_0835-DUUIQ,Female,46.0,24.0,21.05,Bank transfer (automatic),0,Telecom
TEL_0811-GSDTP,Female,28.0,13.0,30.15,Electronic check,0,Telecom
TEL_7567-ECMCM,Male,45.0,24.0,79.85,Credit card (automatic),0,Telecom
TEL_6115-ZTBFQ,Female,33.0,72.0,65.5,Bank transfer (automatic),0,Telecom
TEL_6353-BRMMA,Female,28.0,54.0,104.1,Bank transfer (automatic),0,Telecom
TEL_6680-WKXRZ,Female,48.0,3.0,74.4,Bank transfer (automatic),1,Telecom
TEL_6231-WFGFH,Male,24.0,4.0,20.5,Mailed check,0,Telecom
TEL_9904-EHEVJ,Female,64.0,32.0,91.35,Mailed check,0,Telecom
TEL_7028-DVOIQ,Male,68.0,35.0,99.05,Electronic check,1,Telecom
TEL_6169-PPETC,Male,49.0,35.0,20.5,Bank transfer (automatic),0,Telecom
TEL_4208-UFFGW,Male,60.0,2.0,44.95,Mailed check,1,Telecom
TEL_8584-KMVXD,Female,65.0,8.0,75.6,Electronic check,0,Telecom
TEL_8467-WYNSR,Male,58.0,22.0,55.1,Mailed check,0,Telecom
TEL_0851-DFJKB,Female,30.0,15.0,58.95,Electronic check,0,Telecom
TEL_5382-SOYZL,Male,46.0,22.0,95.1,Electronic check,0,Telecom
TEL_9448-REEVD,Male,42.0,1.0,44.7,Credit card (automatic),1,Telecom
TEL_3261-CQXOL,Female,38.0,71.0,25.45,Bank transfer (automatic),0,Telecom
TEL_8388-FYNPZ,Male,24.0,4.0,56.75,Electronic check,0,Telecom
TEL_4002-BQWPQ,Male,69.0,25.0,81.75,Bank transfer (automatic),0,Telecom
TEL_5651-YLPRD,Female,54.0,32.0,86.1,Electronic check,0,Telecom
TEL_2826-DXLQO,Male,40.0,7.0,29.8,Bank transfer (automatic),0,Telecom
TEL_4378-BZYFP,Male,27.0,17.0,20.5,Mailed check,0,Telecom
TEL_9489-UTFKA,Male,62.0,8.0,60.9,Bank transfer (automatic),0,Telecom
TEL_4849-PYRLQ,Female,46.0,56.0,73.25,Bank transfer (automatic),0,Telecom
TEL_9117-SHLZX,Male,27.0,1.0,45.7,Mailed check,1,Telecom
TEL_9889-TMAHG,Male,61.0,8.0,100.3,Credit card (automatic),1,Telecom
TEL_4541-RMRLG,Male,43.0,7.0,19.25,Electronic check,1,Telecom
TEL_7764-BDPEE,Male,56.0,3.0,20.85,Mailed check,0,Telecom
TEL_3429-IFLEM,Female,45.0,71.0,77.35,Credit card (automatic),0,Telecom
TEL_3158-MOERK,Female,33.0,2.0,96.0,Electronic check,1,Telecom
TEL_7294-TMAOP,Female,42.0,1.0,90.55,Electronic check,1,Telecom
TEL_5002-GCQFH,Male,48.0,49.0,93.85,Bank transfer (automatic),0,Telecom
TEL_0556-FJEGU,Male,30.0,58.0,70.1,Bank transfer (automatic),0,Telecom
TEL_8919-FYFQZ,Male,70.0,44.0,30.35,Electronic check,1,Telecom
TEL_0604-THJFP,Female,33.0,59.0,75.95,Credit card (automatic),0,Telecom
TEL_2834-JRTUA,Male,55.0,71.0,108.05,Electronic check,1,Telecom
TEL_5875-YPQFJ,Male,50.0,1.0,69.9,Electronic check,1,Telecom
TEL_5879-SESNB,Female,30.0,11.0,75.25,Electronic check,0,Telecom
TEL_6646-QVXLR,Male,39.0,62.0,103.75,Electronic check,1,Telecom
TEL_6461-PPAXN,Female,64.0,35.0,54.95,Bank transfer (automatic),0,Telecom
TEL_3318-ISQFQ,Female,28.0,20.0,19.5,Bank transfer (automatic),0,Telecom
TEL_1106-HRLKZ,Male,37.0,40.0,19.6,Mailed check,0,Telecom
TEL_2483-XSSMZ,Female,54.0,39.0,47.85,Electronic check,0,Telecom
TEL_8603-IJWDN,Male,51.0,1.0,86.6,Electronic check,1,Telecom
TEL_8165-ZJRNM,Female,33.0,72.0,23.75,Bank transfer (automatic),0,Telecom
TEL_9369-XFEHK,Female,46.0,33.0,80.6,Bank transfer (automatic),1,Telecom
TEL_2604-XVDAM,Female,23.0,12.0,43.8,Bank transfer (automatic),0,Telecom
TEL_3717-OFRTN,Male,48.0,1.0,19.75,Bank transfer (automatic),0,Telecom
TEL_9046-JBFWA,Male,44.0,27.0,19.15,Mailed check,0,Telecom
TEL_3280-NMUVX,Male,27.0,34.0,19.6,Credit card (automatic),0,Telecom
TEL_1206-EHBDD,Female,32.0,56.0,80.3,Bank transfer (automatic),0,Telecom
TEL_8361-LBRDI,Female,24.0,58.0,24.35,Credit card (automatic),0,Telecom
TEL_4883-KCPZJ,Female,45.0,22.0,25.25,Credit card (automatic),0,Telecom
TEL_9108-EQPNQ,Female,23.0,10.0,26.1,Credit card (automatic),0,Telecom
TEL_7277-KAMWT,Male,20.0,13.0,20.0,Credit card (automatic),0,Telecom
TEL_3842-IYKUE,Female,23.0,35.0,85.3,Credit card (automatic),1,Telecom
TEL_6641-XRPSU,Female,27.0,34.0,70.0,Credit card (automatic),1,Telecom
TEL_1374-DMZUI,Female,65.0,4.0,94.3,Electronic check,1,Telecom
TEL_2545-LXYVJ,Male,31.0,72.0,20.7,Bank transfer (automatic),0,Telecom
TEL_3234-VKACU,Male,20.0,2.0,70.3,Electronic check,0,Telecom
TEL_8357-EQXFO,Female,32.0,7.0,95.35,Electronic check,1,Telecom
TEL_1989-PRJHP,Male,67.0,27.0,75.5,Electronic check,1,Telecom
TEL_8120-JDCAM,Male,25.0,4.0,69.55,Mailed check,0,Telecom
TEL_8917-FAEMR,Female,59.0,37.0,19.85,Mailed check,0,Telecom
TEL_7047-YXDMZ,Male,22.0,21.0,20.0,Mailed check,0,Telecom
TEL_2858-EIMXH,Female,33.0,53.0,95.85,Credit card (automatic),0,Telecom
TEL_9524-EGPJC,Female,66.0,18.0,90.1,Electronic check,1,Telecom
TEL_6993-OHLXR,Female,45.0,2.0,68.95,Electronic check,1,Telecom
TEL_8818-XYFCQ,Male,27.0,32.0,99.55,Credit card (automatic),1,Telecom
TEL_6419-ZTTLE,Male,35.0,23.0,20.75,Electronic check,0,Telecom
TEL_0929-HYQEW,Male,21.0,3.0,50.15,Mailed check,0,Telecom
TEL_6614-YOLAC,Female,58.0,71.0,58.65,Mailed check,0,Telecom
TEL_7426-RHZGU,Male,62.0,9.0,95.9,Bank transfer (automatic),0,Telecom
TEL_4065-JJAVA,Female,50.0,1.0,49.5,Electronic check,0,Telecom
TEL_4695-VADHF,Male,45.0,18.0,57.45,Electronic check,1,Telecom
TEL_3863-IUBJR,Male,63.0,12.0,53.65,Credit card (automatic),1,Telecom
TEL_7649-SIJJF,Male,30.0,71.0,80.1,Mailed check,0,Telecom
TEL_9361-YNQWJ,Female,50.0,64.0,24.4,Bank transfer (automatic),0,Telecom
TEL_3748-FVMZZ,Male,69.0,4.0,40.05,Electronic check,0,Telecom
TEL_9391-TTOYH,Female,35.0,23.0,19.5,Mailed check,0,Telecom
TEL_1452-XRSJV,Female,22.0,39.0,51.05,Credit card (automatic),0,Telecom
TEL_3422-WJOYD,Male,30.0,28.0,54.35,Mailed check,0,Telecom
TEL_8242-SOQUO,Female,21.0,5.0,84.7,Electronic check,0,Telecom
TEL_7460-ITWWP,Female,51.0,45.0,86.1,Electronic check,0,Telecom
TEL_7147-AYBAA,Male,23.0,37.0,70.35,Mailed check,0,Telecom
TEL_7868-TMWMZ,Female,31.0,60.0,110.0,Bank transfer (automatic),0,Telecom
TEL_4822-RVYBB,Male,39.0,8.0,100.6,Electronic check,1,Telecom
TEL_6732-FZUGP,Female,48.0,47.0,94.9,Credit card (automatic),0,Telecom
TEL_8436-BJUMM,Male,38.0,26.0,83.75,Electronic check,1,Telecom
TEL_4184-TJFAN,Female,61.0,3.0,88.3,Mailed check,1,Telecom
TEL_8329-GWVPJ,Female,70.0,50.0,69.75,Bank transfer (automatic),0,Telecom
TEL_1352-VHKAJ,Male,41.0,27.0,71.6,Bank transfer (automatic),0,Telecom
TEL_4145-UQXUQ,Female,26.0,8.0,92.1,Electronic check,1,Telecom
TEL_2632-TACXW,Female,52.0,62.0,23.65,Bank transfer (automatic),0,Telecom
TEL_8146-QQKZH,Female,54.0,71.0,81.85,Bank transfer (automatic),0,Telecom
TEL_1767-CJKBA,Male,42.0,66.0,25.1,Mailed check,0,Telecom
TEL_6445-TNRXS,Male,68.0,68.0,114.7,Bank transfer (automatic),0,Telecom
TEL_4581-LNWUM,Female,49.0,13.0,49.15,Electronic check,0,Telecom
TEL_4869-EPIUS,Male,23.0,56.0,80.9,Electronic check,0,Telecom
TEL_9948-YPTDG,Male,30.0,38.0,79.45,Electronic check,1,Telecom
TEL_1236-WFCDV,Male,48.0,14.0,90.45,Credit card (automatic),1,Telecom
TEL_1915-OAKWD,Female,32.0,16.0,19.3,Bank transfer (automatic),0,Telecom
TEL_7296-PIXQY,Female,46.0,14.0,70.2,Electronic check,0,Telecom
TEL_4883-QICIH,Male,56.0,32.0,69.75,Bank transfer (automatic),1,Telecom
TEL_3354-OADJP,Female,53.0,8.0,54.25,Bank transfer (automatic),0,Telecom
TEL_3524-WQDSG,Female,61.0,43.0,99.3,Bank transfer (automatic),0,Telecom
TEL_0810-DHDBD,Female,25.0,52.0,74.0,Credit card (automatic),0,Telecom
TEL_4026-SKKHW,Male,57.0,3.0,50.25,Mailed check,0,Telecom
TEL_2829-HYVZP,Male,27.0,29.0,19.8,Mailed check,0,Telecom
TEL_8329-IBCTI,Female,59.0,1.0,19.65,Mailed check,1,Telecom
TEL_1271-SJBGZ,Male,52.0,12.0,43.65,Electronic check,1,Telecom
TEL_3845-JHAMY,Female,67.0,16.0,35.5,Credit card (automatic),0,Telecom
TEL_7013-PSXHK,Female,54.0,40.0,80.75,Mailed check,0,Telecom
TEL_5669-SRAIP,Female,59.0,5.0,39.5,Electronic check,1,Telecom
TEL_5981-ITEMU,Male,58.0,40.0,97.1,Bank transfer (automatic),1,Telecom
TEL_3486-NPGST,Female,34.0,36.0,19.55,Mailed check,0,Telecom
TEL_6941-PMGEP,Female,51.0,5.0,80.0,Electronic check,1,Telecom
TEL_1624-WOIWJ,Female,64.0,10.0,84.7,Mailed check,1,Telecom
TEL_2074-GKOWZ,Male,45.0,2.0,89.55,Bank transfer (automatic),1,Telecom
TEL_0376-YMCJC,Male,46.0,23.0,90.6,Electronic check,1,Telecom
TEL_6100-FJZDG,Male,24.0,26.0,20.05,Bank transfer (automatic),0,Telecom
TEL_4829-ZLJTK,Female,28.0,72.0,112.4,Electronic check,0,Telecom
TEL_1730-VFMWO,Female,70.0,34.0,50.2,Bank transfer (automatic),0,Telecom
TEL_7143-BQIBA,Male,62.0,10.0,62.25,Bank transfer (automatic),0,Telecom
TEL_3800-LYTRK,Female,65.0,14.0,55.7,Mailed check,0,Telecom
TEL_0634-SZPQA,Female,43.0,23.0,90.05,Bank transfer (automatic),1,Telecom
TEL_9646-NMHXE,Male,61.0,47.0,19.65,Mailed check,0,Telecom
TEL_7030-NJVDP,Male,47.0,24.0,89.25,Electronic check,0,Telecom
TEL_5536-RTPWK,Male,40.0,49.0,99.05,Bank transfer (automatic),1,Telecom
TEL_8883-GRDWQ,Male,59.0,20.0,54.0,Mailed check,0,Telecom
TEL_6166-ILMNY,Female,48.0,2.0,69.75,Bank transfer (automatic),1,Telecom
TEL_3097-NNSPB,Female,43.0,2.0,49.05,Credit card (automatic),1,Telecom
TEL_7771-ZONAT,Male,32.0,22.0,56.75,Bank transfer (automatic),0,Telecom
TEL_0655-RBDUG,Male,68.0,7.0,98.05,Bank transfer (automatic),1,Telecom
TEL_2111-DWYHN,Male,41.0,1.0,21.1,Mailed check,0,Telecom
TEL_4194-WHFCB,Female,30.0,59.0,96.65,Bank transfer (automatic),0,Telecom
TEL_4121-AGSIN,Female,43.0,58.0,24.5,Credit card (automatic),0,Telecom
TEL_4361-BKAXE,Female,41.0,41.0,114.5,Bank transfer (automatic),1,Telecom
TEL_9845-PEEKO,Female,50.0,59.0,79.2,Credit card (automatic),0,Telecom
TEL_0455-XFASS,Female,33.0,3.0,69.55,Electronic check,0,Telecom
TEL_0301-KOBTQ,Male,62.0,32.0,20.05,Bank transfer (automatic),0,Telecom
TEL_1751-NCDLI,Male,45.0,46.0,98.85,Electronic check,0,Telecom
TEL_4367-NUYAO,Male,33.0,0.0,25.75,Mailed check,0,Telecom
TEL_9878-TNQGW,Male,42.0,2.0,80.95,Electronic check,1,Telecom
TEL_9170-ARBTB,Female,46.0,52.0,19.6,Credit card (automatic),0,Telecom
TEL_4441-NIHPT,Female,21.0,13.0,74.3,Electronic check,1,Telecom
TEL_8999-BOHSE,Female,60.0,11.0,89.7,Bank transfer (automatic),1,Telecom
TEL_7241-AJHFS,Male,33.0,32.0,87.65,Bank transfer (automatic),0,Telecom
TEL_7029-RPUAV,Male,64.0,17.0,100.45,Credit card (automatic),1,Telecom
TEL_4546-FOKWR,Female,33.0,16.0,74.75,Credit card (automatic),0,Telecom
TEL_9036-CSKBW,Female,65.0,51.0,107.45,Bank transfer (automatic),0,Telecom
TEL_5832-TRLPB,Male,29.0,29.0,75.35,Bank transfer (automatic),0,Telecom
TEL_8590-YFFQO,Male,63.0,70.0,64.95,Credit card (automatic),0,Telecom
TEL_8659-IOOPU,Female,59.0,71.0,100.45,Electronic check,0,Telecom
TEL_1338-CECEE,Male,53.0,41.0,68.5,Bank transfer (automatic),0,Telecom
TEL_7439-DKZTW,Male,37.0,1.0,80.55,Electronic check,0,Telecom
TEL_4646-QZXTF,Female,36.0,7.0,81.25,Bank transfer (automatic),0,Telecom
TEL_4607-CHPCA,Male,47.0,25.0,90.4,Electronic check,1,Telecom
TEL_9742-XOKTS,Male,35.0,67.0,89.55,Electronic check,0,Telecom
TEL_6921-OZMFH,Male,28.0,5.0,55.7,Mailed check,0,Telecom
TEL_9578-FOMUK,Male,33.0,15.0,24.8,Electronic check,0,Telecom
TEL_4712-UYOOI,Female,23.0,20.0,20.0,Electronic check,0,Telecom
TEL_8824-RWFXJ,Male,56.0,3.0,56.15,Mailed check,1,Telecom
TEL_7722-CVFXN,Male,43.0,54.0,105.2,Electronic check,0,Telecom
TEL_8717-VCTXJ,Male,44.0,42.0,19.55,Mailed check,0,Telecom
TEL_7363-QTBIW,Female,52.0,9.0,79.75,Electronic check,0,Telecom
TEL_4159-NAAIX,Female,70.0,63.0,97.45,Bank transfer (automatic),0,Telecom
TEL_0971-QIFJK,Female,46.0,69.0,24.25,Bank transfer (automatic),0,Telecom
TEL_9397-TZSHA,Female,31.0,69.0,24.6,Credit card (automatic),0,Telecom
TEL_3391-JSQEW,Male,37.0,40.0,50.15,Mailed check,0,Telecom
TEL_0343-QLUZP,Male,57.0,60.0,39.6,Bank transfer (automatic),0,Telecom
TEL_9763-PDTKK,Female,57.0,4.0,94.4,Bank transfer (automatic),1,Telecom
TEL_2176-LVPNX,Female,32.0,71.0,89.85,Mailed check,0,Telecom
TEL_7627-JKIAZ,Female,39.0,37.0,78.95,Credit card (automatic),1,Telecom
TEL_3312-UUMZW,Male,39.0,32.0,98.85,Credit card (automatic),0,Telecom
TEL_1271-UODNO,Male,28.0,39.0,53.85,Credit card (automatic),0,Telecom
TEL_8461-EFQYM,Female,31.0,38.0,24.25,Electronic check,0,Telecom
TEL_6900-RBKER,Male,63.0,52.0,89.45,Credit card (automatic),0,Telecom
TEL_6891-JPYFF,Female,21.0,48.0,105.25,Credit card (automatic),0,Telecom
TEL_1459-QNFQT,Male,63.0,70.0,59.5,Bank transfer (automatic),0,Telecom
TEL_1047-NNCBF,Male,68.0,20.0,70.55,Credit card (automatic),0,Telecom
TEL_3696-XRIEN,Female,54.0,50.0,82.5,Credit card (automatic),0,Telecom
TEL_4081-DYXAV,Female,51.0,19.0,44.85,Credit card (automatic),1,Telecom
TEL_0074-HDKDG,Male,55.0,25.0,61.6,Bank transfer (automatic),0,Telecom
TEL_8791-GFXLZ,Male,23.0,12.0,49.05,Bank transfer (automatic),0,Telecom
TEL_8111-SLLHI,Male,60.0,39.0,105.65,Electronic check,1,Telecom
TEL_0927-LCSMG,Male,47.0,7.0,74.65,Mailed check,1,Telecom
TEL_9330-DHBFL,Female,48.0,23.0,66.25,Mailed check,0,Telecom
TEL_0098-BOWSO,Male,39.0,27.0,19.4,Electronic check,0,Telecom
TEL_3452-ABWRL,Male,25.0,47.0,86.05,Credit card (automatic),0,Telecom
TEL_5859-HZYLF,Male,42.0,26.0,19.15,Credit card (automatic),0,Telecom
TEL_8257-RZAHR,Female,36.0,14.0,64.7,Bank transfer (automatic),1,Telecom
TEL_5293-WXJAK,Female,50.0,11.0,104.05,Bank transfer (automatic),1,Telecom
TEL_3156-QLHBO,Male,47.0,2.0,19.25,Mailed check,0,Telecom
TEL_2208-NQBCT,Female,32.0,26.0,81.95,Electronic check,0,Telecom
TEL_1779-PWPMG,Female,25.0,72.0,114.65,Bank transfer (automatic),0,Telecom
TEL_6621-NRZAK,Female,47.0,63.0,20.0,Credit card (automatic),0,Telecom
TEL_0831-JNISG,Male,61.0,71.0,19.8,Mailed check,0,Telecom
TEL_0774-IFUVM,Male,27.0,11.0,65.15,Bank transfer (automatic),0,Telecom
TEL_3082-WQRVY,Male,49.0,14.0,19.65,Mailed check,0,Telecom
TEL_9553-DLCLU,Female,23.0,13.0,88.95,Credit card (automatic),0,Telecom
TEL_1641-BYBTK,Male,37.0,6.0,20.2,Mailed check,0,Telecom
TEL_2460-NGXBJ,Male,35.0,11.0,75.2,Credit card (automatic),0,Telecom
TEL_2446-ZKVAF,Male,45.0,18.0,56.8,Credit card (automatic),0,Telecom
TEL_0841-NULXI,Male,20.0,1.0,35.55,Electronic check,1,Telecom
TEL_3522-CDKHF,Female,55.0,32.0,75.5,Bank transfer (automatic),0,Telecom
TEL_1430-SFQSA,Male,41.0,29.0,35.6,Mailed check,0,Telecom
TEL_0411-EZJZE,Female,27.0,3.0,60.25,Electronic check,0,Telecom
TEL_7851-WZEKY,Female,59.0,2.0,95.15,Electronic check,1,Telecom
TEL_8844-TONUD,Male,59.0,13.0,96.65,Mailed check,1,Telecom
TEL_8807-ARQET,Female,23.0,41.0,40.35,Electronic check,0,Telecom
TEL_8992-CEUEN,Female,51.0,1.0,18.85,Electronic check,0,Telecom
TEL_4320-QMLLA,Male,70.0,7.0,54.85,Mailed check,0,Telecom
TEL_8777-PVYGU,Female,54.0,52.0,64.3,Mailed check,0,Telecom
TEL_8292-ITGYJ,Female,68.0,45.0,24.65,Bank transfer (automatic),0,Telecom
TEL_6870-ZWMNX,Male,59.0,70.0,76.1,Credit card (automatic),0,Telecom
TEL_0621-CXBKL,Female,46.0,53.0,18.7,Mailed check,0,Telecom
TEL_5268-DSMNQ,Female,40.0,62.0,97.95,Credit card (automatic),0,Telecom
TEL_5334-JLAXU,Female,33.0,60.0,94.1,Credit card (automatic),0,Telecom
TEL_4086-YQSNZ,Female,25.0,3.0,80.4,Electronic check,1,Telecom
TEL_6242-MBHPK,Female,62.0,23.0,95.1,Electronic check,0,Telecom
TEL_5868-CZJDR,Male,42.0,1.0,31.35,Mailed check,1,Telecom
TEL_9359-UGBTK,Female,30.0,67.0,72.35,Bank transfer (automatic),0,Telecom
TEL_0135-NMXAP,Female,44.0,12.0,89.75,Bank transfer (automatic),1,Telecom
TEL_4782-OSFXZ,Female,47.0,71.0,82.7,Bank transfer (automatic),0,Telecom
TEL_6479-OAUSD,Male,20.0,25.0,19.9,Credit card (automatic),0,Telecom
TEL_7129-ACFOG,Female,40.0,5.0,53.8,Electronic check,0,Telecom
TEL_4189-NAKJS,Male,25.0,26.0,51.55,Credit card (automatic),0,Telecom
TEL_5562-BETPV,Male,61.0,1.0,19.65,Mailed check,0,Telecom
TEL_1282-IHQAC,Male,70.0,70.0,44.05,Credit card (automatic),0,Telecom
TEL_9127-FHJBZ,Male,38.0,72.0,114.0,Electronic check,0,Telecom
TEL_6270-OMFIW,Male,69.0,60.0,94.4,Electronic check,1,Telecom
TEL_1641-RQDAY,Female,54.0,32.0,100.4,Electronic check,0,Telecom
TEL_0107-WESLM,Male,47.0,1.0,19.85,Electronic check,1,Telecom
TEL_6994-ORCWG,Female,61.0,14.0,54.25,Mailed check,0,Telecom
TEL_1346-UFHAX,Female,47.0,13.0,80.0,Credit card (automatic),0,Telecom
TEL_3992-YWPKO,Female,68.0,6.0,109.9,Credit card (automatic),1,Telecom
TEL_2933-XEUJM,Female,46.0,46.0,79.2,Mailed check,0,Telecom
TEL_0125-LZQXK,Male,38.0,15.0,101.35,Electronic check,1,Telecom
TEL_5461-QKNTN,Male,30.0,43.0,94.3,Electronic check,0,Telecom
TEL_4835-YSJMR,Male,39.0,39.0,49.8,Bank transfer (automatic),0,Telecom
TEL_8399-YNDCH,Male,63.0,21.0,60.05,Bank transfer (automatic),1,Telecom
TEL_3164-YAXFY,Male,70.0,57.0,53.75,Electronic check,0,Telecom
TEL_0887-WBJVH,Female,37.0,53.0,93.45,Electronic check,0,Telecom
TEL_4660-IRIBM,Male,33.0,18.0,87.9,Mailed check,0,Telecom
TEL_5673-FSSMF,Female,43.0,1.0,60.15,Electronic check,1,Telecom
TEL_7670-ZBPOQ,Female,68.0,58.0,61.05,Bank transfer (automatic),0,Telecom
TEL_8089-UZWLX,Female,20.0,71.0,104.05,Bank transfer (automatic),0,Telecom
TEL_0080-OROZO,Female,68.0,35.0,99.25,Electronic check,0,Telecom
TEL_3916-NRPAP,Male,33.0,3.0,85.7,Credit card (automatic),0,Telecom
TEL_6807-SIWJI,Male,33.0,38.0,104.85,Electronic check,0,Telecom
TEL_8221-HVAYI,Male,41.0,35.0,69.15,Credit card (automatic),0,Telecom
TEL_1579-KLYDT,Male,33.0,7.0,90.45,Electronic check,1,Telecom
TEL_5232-NXPAY,Female,20.0,47.0,74.45,Mailed check,0,Telecom
TEL_8967-SZQAS,Female,44.0,14.0,50.45,Electronic check,0,Telecom
TEL_4468-KAZHE,Female,24.0,20.0,60.0,Electronic check,0,Telecom
TEL_0455-ENTCR,Male,53.0,66.0,85.25,Electronic check,0,Telecom
TEL_8944-AILEF,Male,44.0,15.0,19.45,Credit card (automatic),0,Telecom
TEL_5542-NKVRU,Female,20.0,42.0,20.75,Bank transfer (automatic),0,Telecom
TEL_7126-RBHSD,Female,59.0,17.0,78.9,Electronic check,0,Telecom
TEL_5370-IIVVL,Male,25.0,37.0,104.5,Credit card (automatic),0,Telecom
TEL_6789-HJBWG,Female,53.0,12.0,49.4,Electronic check,0,Telecom
TEL_3927-NLNRY,Male,68.0,53.0,94.25,Bank transfer (automatic),1,Telecom
TEL_9087-EYCPR,Female,46.0,60.0,25.0,Mailed check,0,Telecom
TEL_6791-YBNAK,Male,67.0,18.0,25.55,Credit card (automatic),0,Telecom
TEL_6358-LYNGM,Male,53.0,1.0,74.9,Electronic check,1,Telecom
TEL_6077-BDPXA,Female,28.0,3.0,70.15,Electronic check,0,Telecom
TEL_0013-MHZWF,Female,52.0,9.0,69.4,Credit card (automatic),0,Telecom
TEL_5494-HECPR,Female,70.0,1.0,80.25,Electronic check,1,Telecom
